timestamp,temperature,humidity,windSpeed,hour,Cluster,season_fall,season_spring,season_summer,season_winter,demand,demand_next_24h
2018-11-29 00:00:00,48.24,0.59,10.42,0.0,1.6666666666666667,1.0,0.0,0.0,0.0,6661.333333333333,7506.666666666667
2018-11-29 01:00:00,47.64666666666667,0.61,10.633333333333333,1.0,1.3333333333333333,1.0,0.0,0.0,0.0,6275.0,7680.0
2018-11-29 02:00:00,46.96333333333333,0.6333333333333333,10.81,2.0,1.3333333333333333,1.0,0.0,0.0,0.0,6073.666666666667,7782.666666666667
2018-11-29 03:00:00,46.67666666666667,0.66,9.556666666666667,3.0,1.3333333333333333,1.0,0.0,0.0,0.0,5929.333333333333,7774.0
2018-11-29 04:00:00,46.300000000000004,0.6699999999999999,9.463333333333333,4.0,1.3333333333333333,1.0,0.0,0.0,0.0,5895.333333333333,7728.0
2018-11-29 05:00:00,45.94333333333333,0.6866666666666666,9.753333333333334,5.0,1.3333333333333333,1.0,0.0,0.0,0.0,6022.333333333333,7591.666666666667
2018-11-29 06:00:00,46.04666666666666,0.6966666666666667,8.973333333333333,6.0,1.3333333333333333,1.0,0.0,0.0,0.0,6415.666666666667,7583.333333333333
2018-11-29 07:00:00,45.64333333333334,0.7133333333333334,9.306666666666667,7.0,1.3333333333333333,1.0,0.0,0.0,0.0,7099.333333333333,7528.0
2018-11-29 08:00:00,45.03666666666666,0.7433333333333333,9.35,8.0,1.3333333333333333,1.0,0.0,0.0,0.0,7506.666666666667,7620.666666666667
2018-11-29 09:00:00,44.81666666666666,0.7633333333333333,9.293333333333333,9.0,1.3333333333333333,1.0,0.0,0.0,0.0,7680.0,7928.0
2018-11-29 10:00:00,43.946666666666665,0.79,8.093333333333334,10.0,1.6666666666666667,1.0,0.0,0.0,0.0,7782.666666666667,8330.333333333334
2018-11-29 11:00:00,43.77,0.7833333333333333,8.646666666666667,11.0,1.3333333333333333,1.0,0.0,0.0,0.0,7774.0,8255.333333333334
2018-11-29 12:00:00,44.25333333333333,0.7666666666666666,7.786666666666666,12.0,1.6666666666666667,1.0,0.0,0.0,0.0,7728.0,8117.0
2018-11-29 13:00:00,45.17333333333334,0.7533333333333333,8.143333333333333,13.0,1.6666666666666667,1.0,0.0,0.0,0.0,7591.666666666667,7923.666666666667
2018-11-29 14:00:00,46.223333333333336,0.7333333333333334,9.106666666666667,14.0,1.3333333333333333,1.0,0.0,0.0,0.0,7583.333333333333,7556.333333333333
2018-11-29 15:00:00,47.78666666666666,0.7033333333333333,10.5,15.0,1.3333333333333333,1.0,0.0,0.0,0.0,7528.0,7078.0
2018-11-29 16:00:00,48.88333333333333,0.6933333333333334,10.66,16.0,1.3333333333333333,1.0,0.0,0.0,0.0,7620.666666666667,6656.0
2018-11-29 17:00:00,49.56333333333333,0.6633333333333333,10.516666666666667,17.0,1.3333333333333333,1.0,0.0,0.0,0.0,7928.0,6318.333333333333
2018-11-29 18:00:00,49.52,0.65,9.94,18.0,1.3333333333333333,1.0,0.0,0.0,0.0,8330.333333333334,6023.0
2018-11-29 19:00:00,49.68,0.6433333333333334,9.64,19.0,1.3333333333333333,1.0,0.0,0.0,0.0,8255.333333333334,5854.0
2018-11-29 20:00:00,50.24,0.6133333333333334,9.92,20.0,1.3333333333333333,1.0,0.0,0.0,0.0,8117.0,5758.333333333333
2018-11-29 21:00:00,49.81,0.59,9.700000000000001,21.0,2.3333333333333335,1.0,0.0,0.0,0.0,7923.666666666667,5894.333333333333
2018-11-29 22:00:00,49.28333333333333,0.59,9.66,22.0,2.3333333333333335,1.0,0.0,0.0,0.0,7556.333333333333,6371.0
2018-11-29 23:00:00,48.343333333333334,0.6166666666666667,9.133333333333333,23.0,2.3333333333333335,1.0,0.0,0.0,0.0,7078.0,7024.333333333333
2018-11-30 00:00:00,47.05666666666667,0.63,7.653333333333333,0.0,1.6666666666666667,1.0,0.0,0.0,0.0,6656.0,7348.0
2018-11-30 01:00:00,45.02,0.68,7.346666666666667,1.0,2.0,1.0,0.0,0.0,0.0,6318.333333333333,7413.666666666667
2018-11-30 02:00:00,44.24333333333334,0.7000000000000001,6.7,2.0,2.0,1.0,0.0,0.0,0.0,6023.0,7418.666666666667
2018-11-30 03:00:00,42.82,0.7399999999999999,5.596666666666667,3.0,2.0,1.0,0.0,0.0,0.0,5854.0,7400.333333333333
2018-11-30 04:00:00,42.413333333333334,0.75,5.133333333333334,4.0,2.0,1.0,0.0,0.0,0.0,5758.333333333333,7488.666666666667
2018-11-30 05:00:00,42.06333333333333,0.77,4.623333333333333,5.0,2.0,1.0,0.0,0.0,0.0,5894.333333333333,7519.666666666667
2018-11-30 06:00:00,41.98,0.7766666666666667,4.026666666666666,6.0,2.0,1.0,0.0,0.0,0.0,6371.0,7509.333333333333
2018-11-30 07:00:00,41.916666666666664,0.7799999999999999,3.75,7.0,2.0,1.0,0.0,0.0,0.0,7024.333333333333,7484.666666666667
2018-11-30 08:00:00,41.78,0.7999999999999999,3.08,8.0,2.0,1.0,0.0,0.0,0.0,7348.0,7502.0
2018-11-30 09:00:00,42.20666666666667,0.7866666666666667,3.4800000000000004,9.0,2.0,1.0,0.0,0.0,0.0,7413.666666666667,7739.0
2018-11-30 10:00:00,42.26,0.79,2.9233333333333333,10.0,2.0,1.0,0.0,0.0,0.0,7418.666666666667,8141.333333333333
2018-11-30 11:00:00,42.57333333333333,0.7666666666666666,3.1366666666666667,11.0,2.0,1.0,0.0,0.0,0.0,7400.333333333333,8033.0
2018-11-30 12:00:00,42.85999999999999,0.7466666666666667,2.563333333333333,12.0,2.0,1.0,0.0,0.0,0.0,7488.666666666667,7841.0
2018-11-30 13:00:00,42.903333333333336,0.75,2.72,13.0,2.0,1.0,0.0,0.0,0.0,7519.666666666667,7649.333333333333
2018-11-30 14:00:00,43.873333333333335,0.7266666666666667,2.5766666666666667,14.0,2.0,1.0,0.0,0.0,0.0,7509.333333333333,7342.666666666667
2018-11-30 15:00:00,44.41,0.7266666666666667,2.3266666666666667,15.0,2.0,1.0,0.0,0.0,0.0,7484.666666666667,6947.666666666667
2018-11-30 16:00:00,45.27666666666667,0.7133333333333334,2.8633333333333333,16.0,2.0,1.0,0.0,0.0,0.0,7502.0,6462.666666666667
2018-11-30 17:00:00,46.56333333333333,0.6833333333333332,2.78,17.0,2.0,1.0,0.0,0.0,0.0,7739.0,6131.0
2018-11-30 18:00:00,48.093333333333334,0.6366666666666666,2.486666666666667,18.0,2.0,1.0,0.0,0.0,0.0,8141.333333333333,5944.333333333333
2018-11-30 19:00:00,49.02333333333333,0.6166666666666667,2.766666666666667,19.0,2.0,1.0,0.0,0.0,0.0,8033.0,5833.0
2018-11-30 20:00:00,49.620000000000005,0.6033333333333334,3.2433333333333336,20.0,2.3333333333333335,1.0,0.0,0.0,0.0,7841.0,5792.666666666667
2018-11-30 21:00:00,49.43333333333334,0.63,3.8166666666666664,21.0,2.3333333333333335,1.0,0.0,0.0,0.0,7649.333333333333,5816.333333333333
2018-11-30 22:00:00,49.52,0.6433333333333334,4.216666666666667,22.0,2.3333333333333335,1.0,0.0,0.0,0.0,7342.666666666667,5967.666666666667
2018-11-30 23:00:00,49.46,0.6466666666666666,4.923333333333333,23.0,2.3333333333333335,1.0,0.0,0.0,0.0,6947.666666666667,6242.666666666667
2018-12-01 00:00:00,49.14000000000001,0.6566666666666666,4.886666666666667,0.0,2.3333333333333335,0.0,0.0,0.0,1.0,6462.666666666667,6366.333333333333
2018-12-01 01:00:00,48.23666666666667,0.6699999999999999,4.43,1.0,2.3333333333333335,0.0,0.0,0.0,1.0,6131.0,6449.0
2018-12-01 02:00:00,47.74333333333333,0.6933333333333334,4.2,2.0,2.3333333333333335,0.0,0.0,0.0,1.0,5944.333333333333,6505.0
2018-12-01 03:00:00,47.276666666666664,0.68,4.5,3.0,2.3333333333333335,0.0,0.0,0.0,1.0,5833.0,6465.333333333333
2018-12-01 04:00:00,46.90333333333333,0.6766666666666667,4.653333333333333,4.0,2.3333333333333335,0.0,0.0,0.0,1.0,5792.666666666667,6504.333333333333
2018-12-01 05:00:00,46.223333333333336,0.6666666666666666,4.21,5.0,2.3333333333333335,0.0,0.0,0.0,1.0,5816.333333333333,6525.666666666667
2018-12-01 06:00:00,45.666666666666664,0.6666666666666666,4.08,6.0,2.3333333333333335,0.0,0.0,0.0,1.0,5967.666666666667,6498.666666666667
2018-12-01 07:00:00,44.39000000000001,0.7033333333333333,4.336666666666667,7.0,2.3333333333333335,0.0,0.0,0.0,1.0,6242.666666666667,6495.666666666667
2018-12-01 08:00:00,43.31333333333333,0.7166666666666667,3.8033333333333332,8.0,2.0,0.0,0.0,0.0,1.0,6366.333333333333,6634.333333333333
2018-12-01 09:00:00,41.73666666666667,0.7599999999999999,4.116666666666666,9.0,2.0,0.0,0.0,0.0,1.0,6449.0,7007.0
2018-12-01 10:00:00,40.75333333333333,0.7833333333333333,3.2899999999999996,10.0,2.0,0.0,0.0,0.0,1.0,6505.0,7491.0
2018-12-01 11:00:00,39.696666666666665,0.7999999999999999,3.5966666666666662,11.0,2.0,0.0,0.0,0.0,1.0,6465.333333333333,7469.333333333333
2018-12-01 12:00:00,39.45666666666667,0.8099999999999999,3.1366666666666667,12.0,2.0,0.0,0.0,0.0,1.0,6504.333333333333,7347.333333333333
2018-12-01 13:00:00,40.5,0.7866666666666666,3.17,13.0,2.0,0.0,0.0,0.0,1.0,6525.666666666667,7238.333333333333
2018-12-01 14:00:00,41.92666666666667,0.7733333333333334,3.73,14.0,2.0,0.0,0.0,0.0,1.0,6498.666666666667,7008.0
2018-12-01 15:00:00,43.416666666666664,0.7399999999999999,4.956666666666667,15.0,2.0,0.0,0.0,0.0,1.0,6495.666666666667,6683.666666666667
2018-12-01 16:00:00,45.14666666666667,0.7033333333333333,4.466666666666667,16.0,2.0,0.0,0.0,0.0,1.0,6634.333333333333,6304.333333333333
2018-12-01 17:00:00,47.82,0.6466666666666666,4.256666666666667,17.0,2.0,0.0,0.0,0.0,1.0,7007.0,6017.0
2018-12-01 18:00:00,50.24333333333334,0.6133333333333334,3.5,18.0,2.0,0.0,0.0,0.0,1.0,7491.0,5791.666666666667
2018-12-01 19:00:00,51.586666666666666,0.5866666666666667,3.89,19.0,2.3333333333333335,0.0,0.0,0.0,1.0,7469.333333333333,5631.0
2018-12-01 20:00:00,51.776666666666664,0.5933333333333334,4.546666666666667,20.0,2.3333333333333335,0.0,0.0,0.0,1.0,7347.333333333333,5539.333333333333
2018-12-01 21:00:00,50.77333333333333,0.6233333333333334,5.086666666666667,21.0,2.3333333333333335,0.0,0.0,0.0,1.0,7238.333333333333,5549.666666666667
2018-12-01 22:00:00,50.35666666666666,0.6466666666666666,6.63,22.0,2.3333333333333335,0.0,0.0,0.0,1.0,7008.0,5638.0
2018-12-01 23:00:00,50.00333333333333,0.6666666666666666,7.023333333333333,23.0,2.3333333333333335,0.0,0.0,0.0,1.0,6683.666666666667,5762.0
2018-12-02 00:00:00,49.379999999999995,0.6866666666666666,6.826666666666667,0.0,2.3333333333333335,0.0,0.0,0.0,1.0,6304.333333333333,5868.666666666667
2018-12-02 01:00:00,48.693333333333335,0.7133333333333334,6.650000000000001,1.0,2.3333333333333335,0.0,0.0,0.0,1.0,6017.0,5966.333333333333
2018-12-02 02:00:00,48.173333333333325,0.75,6.173333333333335,2.0,1.6666666666666667,0.0,0.0,0.0,1.0,5791.666666666667,6081.333333333333
2018-12-02 03:00:00,47.673333333333325,0.7833333333333333,5.859999999999999,3.0,2.0,0.0,0.0,0.0,1.0,5631.0,6198.666666666667
2018-12-02 04:00:00,47.586666666666666,0.81,7.239999999999999,4.0,1.6666666666666667,0.0,0.0,0.0,1.0,5539.333333333333,6188.0
2018-12-02 05:00:00,47.91,0.8333333333333334,7.833333333333333,5.0,1.6666666666666667,0.0,0.0,0.0,1.0,5549.666666666667,6224.0
2018-12-02 06:00:00,47.96,0.8466666666666667,6.713333333333334,6.0,1.6666666666666667,0.0,0.0,0.0,1.0,5638.0,6190.666666666667
2018-12-02 07:00:00,48.55666666666667,0.8533333333333334,8.256666666666666,7.0,1.6666666666666667,0.0,0.0,0.0,1.0,5762.0,6285.666666666667
2018-12-02 08:00:00,48.623333333333335,0.8433333333333334,6.956666666666667,8.0,1.6666666666666667,0.0,0.0,0.0,1.0,5868.666666666667,6466.666666666667
2018-12-02 09:00:00,49.01,0.82,7.283333333333334,9.0,2.6666666666666665,0.0,0.0,0.0,1.0,5966.333333333333,6886.666666666667
2018-12-02 10:00:00,49.23333333333333,0.8099999999999999,7.673333333333333,10.0,2.6666666666666665,0.0,0.0,0.0,1.0,6081.333333333333,7466.333333333333
2018-12-02 11:00:00,49.9,0.7733333333333333,8.963333333333333,11.0,2.3333333333333335,0.0,0.0,0.0,1.0,6198.666666666667,7493.333333333333
2018-12-02 12:00:00,49.64333333333334,0.7799999999999999,8.326666666666666,12.0,2.3333333333333335,0.0,0.0,0.0,1.0,6188.0,7396.333333333333
2018-12-02 13:00:00,49.723333333333336,0.79,7.703333333333333,13.0,2.3333333333333335,0.0,0.0,0.0,1.0,6224.0,7273.0
2018-12-02 14:00:00,50.669999999999995,0.7933333333333333,7.656666666666666,14.0,2.3333333333333335,0.0,0.0,0.0,1.0,6190.666666666667,6992.666666666667
2018-12-02 15:00:00,51.30666666666667,0.7966666666666665,6.75,15.0,2.3333333333333335,0.0,0.0,0.0,1.0,6285.666666666667,6566.666666666667
2018-12-02 16:00:00,52.56666666666666,0.7833333333333332,6.329999999999999,16.0,2.6666666666666665,0.0,0.0,0.0,1.0,6466.666666666667,6125.0
2018-12-02 17:00:00,54.086666666666666,0.7599999999999999,6.489999999999999,17.0,2.6666666666666665,0.0,0.0,0.0,1.0,6886.666666666667,5781.0
2018-12-02 18:00:00,55.26,0.7366666666666667,5.473333333333333,18.0,0.3333333333333333,0.0,0.0,0.0,1.0,7466.333333333333,5601.333333333333
2018-12-02 19:00:00,55.99333333333333,0.7266666666666667,5.896666666666667,19.0,0.3333333333333333,0.0,0.0,0.0,1.0,7493.333333333333,5497.666666666667
2018-12-02 20:00:00,56.49,0.7200000000000001,5.396666666666667,20.0,1.3333333333333333,0.0,0.0,0.0,1.0,7396.333333333333,5485.333333333333
2018-12-02 21:00:00,56.63666666666666,0.7166666666666668,5.043333333333333,21.0,1.3333333333333333,0.0,0.0,0.0,1.0,7273.0,5633.666666666667
2018-12-02 22:00:00,56.836666666666666,0.7266666666666666,5.023333333333333,22.0,1.3333333333333333,0.0,0.0,0.0,1.0,6992.666666666667,6066.333333333333
2018-12-02 23:00:00,56.92666666666667,0.7333333333333334,4.6933333333333325,23.0,1.3333333333333333,0.0,0.0,0.0,1.0,6566.666666666667,6756.333333333333
2018-12-03 00:00:00,57.28,0.7533333333333333,4.073333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,6125.0,7178.0
2018-12-03 01:00:00,56.48,0.7433333333333333,4.04,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,5781.0,7232.0
2018-12-03 02:00:00,55.9,0.7466666666666666,4.19,2.0,2.3333333333333335,0.0,0.0,0.0,1.0,5601.333333333333,7162.0
2018-12-03 03:00:00,54.81333333333333,0.7599999999999999,4.04,3.0,2.3333333333333335,0.0,0.0,0.0,1.0,5497.666666666667,7125.666666666667
2018-12-03 04:00:00,54.620000000000005,0.7599999999999999,4.1466666666666665,4.0,2.3333333333333335,0.0,0.0,0.0,1.0,5485.333333333333,7068.333333333333
2018-12-03 05:00:00,54.26666666666667,0.75,4.803333333333334,5.0,2.3333333333333335,0.0,0.0,0.0,1.0,5633.666666666667,7070.0
2018-12-03 06:00:00,53.916666666666664,0.7799999999999999,4.236666666666667,6.0,2.3333333333333335,0.0,0.0,0.0,1.0,6066.333333333333,7072.333333333333
2018-12-03 07:00:00,53.85,0.7799999999999999,4.263333333333333,7.0,2.3333333333333335,0.0,0.0,0.0,1.0,6756.333333333333,7148.0
2018-12-03 08:00:00,53.43666666666667,0.7966666666666665,5.343333333333334,8.0,1.3333333333333333,0.0,0.0,0.0,1.0,7178.0,7273.666666666667
2018-12-03 09:00:00,52.72,0.8133333333333334,5.516666666666667,9.0,1.0,0.0,0.0,0.0,1.0,7232.0,7664.0
2018-12-03 10:00:00,52.20333333333334,0.8066666666666666,6.323333333333333,10.0,2.0,0.0,0.0,0.0,1.0,7162.0,8136.0
2018-12-03 11:00:00,51.45333333333334,0.8033333333333333,6.8933333333333335,11.0,2.6666666666666665,0.0,0.0,0.0,1.0,7125.666666666667,8123.666666666667
2018-12-03 12:00:00,51.026666666666664,0.7866666666666667,6.19,12.0,3.0,0.0,0.0,0.0,1.0,7068.333333333333,8007.666666666667
2018-12-03 13:00:00,51.34,0.7366666666666667,7.433333333333334,13.0,2.3333333333333335,0.0,0.0,0.0,1.0,7070.0,7835.0
2018-12-03 14:00:00,52.10666666666666,0.67,8.696666666666667,14.0,2.3333333333333335,0.0,0.0,0.0,1.0,7072.333333333333,7470.0
2018-12-03 15:00:00,52.71,0.63,10.083333333333334,15.0,1.3333333333333333,0.0,0.0,0.0,1.0,7148.0,6985.0
2018-12-03 16:00:00,53.76666666666667,0.5733333333333334,10.9,16.0,1.3333333333333333,0.0,0.0,0.0,1.0,7273.666666666667,6459.0
2018-12-03 17:00:00,54.82333333333333,0.5366666666666667,9.926666666666668,17.0,1.6666666666666667,0.0,0.0,0.0,1.0,7664.0,6092.333333333333
2018-12-03 18:00:00,55.699999999999996,0.5066666666666667,9.733333333333334,18.0,1.6666666666666667,0.0,0.0,0.0,1.0,8136.0,5852.333333333333
2018-12-03 19:00:00,56.48333333333333,0.4733333333333334,9.533333333333333,19.0,1.6666666666666667,0.0,0.0,0.0,1.0,8123.666666666667,5725.666666666667
2018-12-03 20:00:00,56.21666666666667,0.46666666666666673,8.573333333333332,20.0,1.6666666666666667,0.0,0.0,0.0,1.0,8007.666666666667,5712.333333333333
2018-12-03 21:00:00,56.083333333333336,0.4633333333333334,7.989999999999999,21.0,1.6666666666666667,0.0,0.0,0.0,1.0,7835.0,5859.0
2018-12-03 22:00:00,55.98,0.47,7.456666666666666,22.0,2.0,0.0,0.0,0.0,1.0,7470.0,6314.333333333333
2018-12-03 23:00:00,55.586666666666666,0.48,7.45,23.0,2.0,0.0,0.0,0.0,1.0,6985.0,7005.333333333333
2018-12-04 00:00:00,55.173333333333325,0.48333333333333334,6.949999999999999,0.0,2.0,0.0,0.0,0.0,1.0,6459.0,7386.666666666667
2018-12-04 01:00:00,53.28333333333333,0.5366666666666667,7.1433333333333335,1.0,2.0,0.0,0.0,0.0,1.0,6092.333333333333,7414.0
2018-12-04 02:00:00,51.586666666666666,0.5933333333333334,7.63,2.0,2.0,0.0,0.0,0.0,1.0,5852.333333333333,7382.0
2018-12-04 03:00:00,50.38666666666666,0.6233333333333333,6.593333333333334,3.0,2.0,0.0,0.0,0.0,1.0,5725.666666666667,7361.0
2018-12-04 04:00:00,48.81666666666666,0.6566666666666666,6.5,4.0,1.6666666666666667,0.0,0.0,0.0,1.0,5712.333333333333,7348.666666666667
2018-12-04 05:00:00,48.21666666666667,0.6633333333333333,6.846666666666667,5.0,1.6666666666666667,0.0,0.0,0.0,1.0,5859.0,7316.666666666667
2018-12-04 06:00:00,47.41,0.6433333333333333,7.253333333333334,6.0,2.0,0.0,0.0,0.0,1.0,6314.333333333333,7352.0
2018-12-04 07:00:00,46.55666666666667,0.6133333333333334,7.9433333333333325,7.0,2.0,0.0,0.0,0.0,1.0,7005.333333333333,7339.666666666667
2018-12-04 08:00:00,45.160000000000004,0.5966666666666667,8.473333333333333,8.0,2.0,0.0,0.0,0.0,1.0,7386.666666666667,7447.0
2018-12-04 09:00:00,44.24,0.5933333333333334,8.543333333333333,9.0,1.6666666666666667,0.0,0.0,0.0,1.0,7414.0,7780.666666666667
2018-12-04 10:00:00,43.13,0.5866666666666667,8.513333333333334,10.0,2.0,0.0,0.0,0.0,1.0,7382.0,8338.666666666666
2018-12-04 11:00:00,42.39,0.5866666666666666,7.926666666666667,11.0,2.0,0.0,0.0,0.0,1.0,7361.0,8334.0
2018-12-04 12:00:00,42.343333333333334,0.5533333333333333,8.226666666666667,12.0,2.0,0.0,0.0,0.0,1.0,7348.666666666667,8228.666666666666
2018-12-04 13:00:00,42.74666666666667,0.5333333333333333,7.906666666666666,13.0,2.0,0.0,0.0,0.0,1.0,7316.666666666667,8065.0
2018-12-04 14:00:00,43.32333333333333,0.5133333333333333,9.456666666666667,14.0,1.6666666666666667,0.0,0.0,0.0,1.0,7352.0,7736.333333333333
2018-12-04 15:00:00,43.78,0.49333333333333335,9.576666666666666,15.0,1.6666666666666667,0.0,0.0,0.0,1.0,7339.666666666667,7219.0
2018-12-04 16:00:00,44.79333333333333,0.4566666666666667,9.753333333333332,16.0,1.6666666666666667,0.0,0.0,0.0,1.0,7447.0,6693.0
2018-12-04 17:00:00,46.82666666666666,0.41,10.229999999999999,17.0,1.6666666666666667,0.0,0.0,0.0,1.0,7780.666666666667,6317.333333333333
2018-12-04 18:00:00,49.10333333333333,0.35666666666666663,9.123333333333333,18.0,1.6666666666666667,0.0,0.0,0.0,1.0,8338.666666666666,6075.0
2018-12-04 19:00:00,49.57666666666666,0.34,9.993333333333332,19.0,1.6666666666666667,0.0,0.0,0.0,1.0,8334.0,5952.666666666667
2018-12-04 20:00:00,50.01333333333333,0.33,9.966666666666667,20.0,1.6666666666666667,0.0,0.0,0.0,1.0,8228.666666666666,5924.666666666667
2018-12-04 21:00:00,49.77333333333333,0.34,8.536666666666667,21.0,2.0,0.0,0.0,0.0,1.0,8065.0,6090.0
2018-12-04 22:00:00,49.413333333333334,0.36333333333333334,7.19,22.0,2.0,0.0,0.0,0.0,1.0,7736.333333333333,6536.666666666667
2018-12-04 23:00:00,48.76666666666667,0.37333333333333335,6.63,23.0,2.3333333333333335,0.0,0.0,0.0,1.0,7219.0,7238.333333333333
2018-12-05 00:00:00,47.82333333333333,0.37333333333333335,5.983333333333333,0.0,2.3333333333333335,0.0,0.0,0.0,1.0,6693.0,7693.333333333333
2018-12-05 01:00:00,45.55333333333334,0.4166666666666667,6.09,1.0,2.3333333333333335,0.0,0.0,0.0,1.0,6317.333333333333,7888.0
2018-12-05 02:00:00,43.41,0.4366666666666667,6.31,2.0,2.3333333333333335,0.0,0.0,0.0,1.0,6075.0,7975.0
2018-12-05 03:00:00,41.906666666666666,0.4833333333333334,5.3133333333333335,3.0,2.3333333333333335,0.0,0.0,0.0,1.0,5952.666666666667,7959.333333333333
2018-12-05 04:00:00,40.696666666666665,0.5,5.16,4.0,2.3333333333333335,0.0,0.0,0.0,1.0,5924.666666666667,7997.0
2018-12-05 05:00:00,39.43,0.5233333333333333,5.06,5.0,2.3333333333333335,0.0,0.0,0.0,1.0,6090.0,8001.333333333333
2018-12-05 06:00:00,38.49,0.5333333333333333,5.1000000000000005,6.0,2.3333333333333335,0.0,0.0,0.0,1.0,6536.666666666667,8042.0
2018-12-05 07:00:00,37.81333333333333,0.5466666666666667,4.803333333333334,7.0,2.3333333333333335,0.0,0.0,0.0,1.0,7238.333333333333,7962.333333333333
2018-12-05 08:00:00,37.056666666666665,0.5599999999999999,4.51,8.0,2.3333333333333335,0.0,0.0,0.0,1.0,7693.333333333333,7986.0
2018-12-05 09:00:00,35.70666666666667,0.5966666666666667,4.316666666666666,9.0,2.3333333333333335,0.0,0.0,0.0,1.0,7888.0,8293.0
2018-12-05 10:00:00,35.79,0.5833333333333334,4.753333333333333,10.0,2.3333333333333335,0.0,0.0,0.0,1.0,7975.0,8708.666666666666
2018-12-05 11:00:00,36.303333333333335,0.5766666666666667,4.996666666666667,11.0,2.3333333333333335,0.0,0.0,0.0,1.0,7959.333333333333,8638.333333333334
2018-12-05 12:00:00,36.376666666666665,0.5833333333333334,4.666666666666667,12.0,2.3333333333333335,0.0,0.0,0.0,1.0,7997.0,8519.0
2018-12-05 13:00:00,36.75333333333334,0.5933333333333334,5.1033333333333335,13.0,2.3333333333333335,0.0,0.0,0.0,1.0,8001.333333333333,8304.0
2018-12-05 14:00:00,37.473333333333336,0.6133333333333333,6.396666666666667,14.0,2.3333333333333335,0.0,0.0,0.0,1.0,8042.0,7938.0
2018-12-05 15:00:00,39.583333333333336,0.5733333333333334,6.743333333333333,15.0,2.3333333333333335,0.0,0.0,0.0,1.0,7962.333333333333,7389.0
2018-12-05 16:00:00,40.17666666666667,0.5966666666666667,6.44,16.0,1.6666666666666667,0.0,0.0,0.0,1.0,7986.0,6820.333333333333
2018-12-05 17:00:00,41.49666666666667,0.5966666666666667,6.12,17.0,2.3333333333333335,0.0,0.0,0.0,1.0,8293.0,6412.0
2018-12-05 18:00:00,41.85666666666666,0.61,6.46,18.0,2.0,0.0,0.0,0.0,1.0,8708.666666666666,6230.333333333333
2018-12-05 19:00:00,42.31333333333333,0.6166666666666667,6.1499999999999995,19.0,2.3333333333333335,0.0,0.0,0.0,1.0,8638.333333333334,6092.0
2018-12-05 20:00:00,43.29,0.5933333333333334,5.71,20.0,2.3333333333333335,0.0,0.0,0.0,1.0,8519.0,6014.666666666667
2018-12-05 21:00:00,42.96666666666667,0.5566666666666666,5.57,21.0,2.3333333333333335,0.0,0.0,0.0,1.0,8304.0,6146.0
2018-12-05 22:00:00,42.82,0.5933333333333333,5.223333333333334,22.0,2.3333333333333335,0.0,0.0,0.0,1.0,7938.0,6578.666666666667
2018-12-05 23:00:00,42.42666666666667,0.61,4.873333333333333,23.0,2.3333333333333335,0.0,0.0,0.0,1.0,7389.0,7275.666666666667
2018-12-06 00:00:00,41.97333333333333,0.59,5.236666666666667,0.0,2.0,0.0,0.0,0.0,1.0,6820.333333333333,7706.333333333333
2018-12-06 01:00:00,40.75666666666667,0.6333333333333333,5.013333333333333,1.0,2.0,0.0,0.0,0.0,1.0,6412.0,7929.666666666667
2018-12-06 02:00:00,40.050000000000004,0.6433333333333334,5.3566666666666665,2.0,2.0,0.0,0.0,0.0,1.0,6230.333333333333,8098.0
2018-12-06 03:00:00,39.086666666666666,0.6933333333333334,6.12,3.0,2.0,0.0,0.0,0.0,1.0,6092.0,8146.333333333333
2018-12-06 04:00:00,38.843333333333334,0.7133333333333334,6.373333333333334,4.0,2.0,0.0,0.0,0.0,1.0,6014.666666666667,8162.333333333333
2018-12-06 05:00:00,38.82666666666667,0.7233333333333333,6.263333333333333,5.0,2.0,0.0,0.0,0.0,1.0,6146.0,8139.666666666667
2018-12-06 06:00:00,38.419999999999995,0.7533333333333333,6.57,6.0,2.0,0.0,0.0,0.0,1.0,6578.666666666667,8134.0
2018-12-06 07:00:00,38.04333333333333,0.7733333333333334,6.736666666666667,7.0,2.0,0.0,0.0,0.0,1.0,7275.666666666667,8051.0
2018-12-06 08:00:00,37.32333333333333,0.8033333333333333,6.573333333333333,8.0,2.0,0.0,0.0,0.0,1.0,7706.333333333333,8021.0
2018-12-06 09:00:00,37.20333333333333,0.8166666666666668,6.32,9.0,2.0,0.0,0.0,0.0,1.0,7929.666666666667,8250.0
2018-12-06 10:00:00,37.160000000000004,0.82,6.8500000000000005,10.0,2.0,0.0,0.0,0.0,1.0,8098.0,8667.333333333334
2018-12-06 11:00:00,37.61333333333334,0.8066666666666666,8.156666666666666,11.0,2.6666666666666665,0.0,0.0,0.0,1.0,8146.333333333333,8606.0
2018-12-06 12:00:00,38.083333333333336,0.8066666666666666,8.186666666666667,12.0,2.6666666666666665,0.0,0.0,0.0,1.0,8162.333333333333,8436.0
2018-12-06 13:00:00,38.833333333333336,0.7966666666666667,7.573333333333333,13.0,2.0,0.0,0.0,0.0,1.0,8139.666666666667,8239.333333333334
